Num	Source	Distance	LR_raw	ppmm_raw	LR
1	Valve	15	0	32	0
1	Valve	15	0	23	0
1	Valve	15	0	68	0
1	Valve	15	0	93	0
1	Valve	15	0	96	0
1	Valve	15	0	54	0
1	Valve	15	0	69	0
1	Valve	15	0	79	0
1	Valve	15	0	50	0
1	Valve	15	0	131	0
1	Valve	15	0	55	0
1	Valve	15	0	17	0
1	Valve	15	0	111	0
1	Valve	15	0	54	0
1	Valve	15	0	112	0
1	Valve	15	0	45	0
1	Valve	15	0	69	0
1	Valve	15	0	41	0
1	Valve	15	0	53	0
1	Valve	15	0	127	0
1	Valve	15	0	61	0
1	Valve	15	0	40	0
1	Valve	15	0	29	0
1	Valve	15	0	31	0
1	Valve	15	0	81	0
1	Valve	15	0	13	0
1	Valve	15	0	65	0
1	Valve	15	0	15	0
1	Valve	15	0	10	0
1	Valve	15	0	13	0
1	Valve	15	0	18	0
1	Valve	15	0	88	0
1	Valve	15	0	34	0
1	Valve	15	0	16	0
1	Valve	15	0	65	0
1	Valve	15	0	121	0
1	Valve	15	0	59	0
1	Valve	15	0	94	0
1	Valve	15	0	21	0
1	Valve	15	0	93	0
1	Valve	15	0	42	0
1	Valve	15	0	47	0
1	Valve	15	0	23	0
1	Valve	15	0	7	0
1	Valve	15	0	40	0
1	Valve	15	0	32	0
1	Valve	15	0	36	0
1	Valve	15	0	136	0
1	Valve	15	0	91	0
1	Valve	15	0	69	0
1	Valve	15	0	88	0
1	Valve	15	0	47	0
1	Valve	15	0	80	0
1	Valve	15	0	63	0
1	Valve	15	0	36	0
1	Valve	15	0	60	0
1	Valve	15	0	14	0
1	Valve	15	0	66	0
1	Valve	15	0	39	0
1	Valve	15	0	23	0
1	Valve	15	0	82	0
1	Valve	15	0	77	0
1	Valve	15	0	54	0
1	Valve	15	0	90	0
1	Valve	15	0	35	0
1	Valve	15	0	101	0
1	Valve	15	0	69	0
1	Valve	15	0	50	0
1	Valve	15	0	15	0
1	Valve	15	0	5	0
1	Valve	15	0	49	0
1	Valve	15	0	21	0
1	Valve	15	0	79	0
1	Valve	15	0	73	0
1	Valve	15	0	69	0
1	Valve	15	0	25	0
1	Valve	15	0	1	0
1	Valve	15	0	153	0
1	Valve	15	0	127	0
1	Valve	15	0	165	0
1	Valve	15	0	65	0
1	Valve	15	0	72	0
1	Valve	15	0	99	0
1	Valve	15	0	117	0
1	Valve	15	0	46	0
1	Valve	15	0	90	0
1	Valve	15	0	97	0
1	Valve	15	0	58	0
1	Valve	15	0	7	0
1	Valve	15	0	2	0
1	Valve	15	0	17	0
1	Valve	15	0	50	0
1	Valve	15	0	51	0
1	Valve	15	0	59	0
1	Valve	15	0	3	0
1	Valve	15	0	43	0
1	Valve	15	0	31	0
1	Valve	15	0	38	0
1	Valve	15	0	104	0
1	Valve	15	0	26	0
1	Valve	15	0	0	0
1	Valve	15	0	61	0
1	Valve	15	0	80	0
1	Valve	15	0	119	0
1	Valve	15	0	20	0
1	Valve	15	0	176	0
1	Valve	15	0	112	0
1	Valve	15	0	123	0
1	Valve	15	0	28	0
1	Valve	15	0	96	0
1	Valve	15	0	61	0
1	Valve	15	0	30	0
1	Valve	15	0	11	0
1	Valve	15	0	11	0
1	Valve	15	0	30	0
1	Valve	15	0	124	0
1	Valve	15	0	61	0
1	Valve	15	0	32	0
1	Valve	15	0	21	0
1	Valve	15	0	5	0
1	Valve	15	0	1	0
2	Valve	10	3,8	62	3
2	Valve	10	3,8	113	3
2	Valve	10	3,8	82	3
2	Valve	10	3,8	119	3
2	Valve	10	3,8	110	3
2	Valve	10	3,8	87	3
2	Valve	10	3,8	43	3
2	Valve	10	3,8	41	3
2	Valve	10	3,8	66	3
2	Valve	10	3,8	57	3
2	Valve	10	3,8	41	3
2	Valve	10	3,8	20	3
2	Valve	10	3,8	47	3
2	Valve	10	3,8	54	3
2	Valve	10	3,8	63	3
2	Valve	10	3,8	53	3
2	Valve	10	3,8	53	3
2	Valve	10	3,8	18	3
2	Valve	10	3,8	1	3
2	Valve	10	3,8	3	3
2	Valve	10	3,8	86	3
2	Valve	10	3,8	93	3
2	Valve	10	3,8	87	3
2	Valve	10	3,8	55	3
2	Valve	10	3,8	52	3
2	Valve	10	3,8	43	3
2	Valve	10	3,8	72	3
2	Valve	10	3,8	50	3
2	Valve	10	3,8	40	3
2	Valve	10	3,8	55	3
2	Valve	10	3,8	60	3
2	Valve	10	3,8	64	3
2	Valve	10	3,8	57	3
2	Valve	10	3,8	60	3
2	Valve	10	3,8	42	3
2	Valve	10	3,8	70	3
2	Valve	10	3,8	97	3
2	Valve	10	3,8	99	3
2	Valve	10	3,8	68	3
2	Valve	10	3,8	46	3
2	Valve	10	3,8	69	3
2	Valve	10	3,8	78	3
2	Valve	10	3,8	59	3
2	Valve	10	3,8	58	3
2	Valve	10	3,8	59	3
2	Valve	10	3,8	60	3
2	Valve	10	3,8	29	3
2	Valve	10	3,8	46	3
2	Valve	10	3,8	57	3
2	Valve	10	3,8	52	3
2	Valve	10	3,8	33	3
2	Valve	10	3,8	34	3
2	Valve	10	3,8	32	3
2	Valve	10	3,8	18	3
2	Valve	10	3,8	63	3
2	Valve	10	3,8	66	3
2	Valve	10	3,8	91	3
2	Valve	10	3,8	77	3
2	Valve	10	3,8	69	3
2	Valve	10	3,8	89	3
2	Valve	10	3,8	60	3
2	Valve	10	3,8	45	3
2	Valve	10	3,8	39	3
2	Valve	10	3,8	12	3
2	Valve	10	3,8	78	3
2	Valve	10	3,8	59	3
2	Valve	10	3,8	82	3
2	Valve	10	3,8	77	3
2	Valve	10	3,8	51	3
2	Valve	10	3,8	73	3
2	Valve	10	3,8	91	3
2	Valve	10	3,8	42	3
2	Valve	10	3,8	52	3
2	Valve	10	3,8	131	3
2	Valve	10	3,8	90	3
2	Valve	10	3,8	56	3
2	Valve	10	3,8	67	3
2	Valve	10	3,8	77	3
2	Valve	10	3,8	53	3
2	Valve	10	3,8	81	3
2	Valve	10	3,8	47	3
2	Valve	10	3,8	154	3
2	Valve	10	3,8	107	3
2	Valve	10	3,8	81	3
2	Valve	10	3,8	53	3
2	Valve	10	3,8	39	3
2	Valve	10	3,8	103	3
2	Valve	10	3,8	83	3
2	Valve	10	3,8	51	3
2	Valve	10	3,8	66	3
2	Valve	10	3,8	108	3
2	Valve	10	3,8	54	3
2	Valve	10	3,8	58	3
2	Valve	10	3,8	42	3
2	Valve	10	3,8	118	3
2	Valve	10	3,8	88	3
2	Valve	10	3,8	44	3
2	Valve	10	3,8	68	3
2	Valve	10	3,8	55	3
2	Valve	10	3,8	59	3
2	Valve	10	3,8	71	3
2	Valve	10	3,8	61	3
2	Valve	10	3,8	70	3
2	Valve	10	3,8	64	3
2	Valve	10	3,8	79	3
2	Valve	10	3,8	71	3
2	Valve	10	3,8	85	3
2	Valve	10	3,8	84	3
2	Valve	10	3,8	76	3
2	Valve	10	3,8	72	3
2	Valve	10	3,8	92	3
2	Valve	10	3,8	101	3
2	Valve	10	3,8	72	3
2	Valve	10	3,8	93	3
2	Valve	10	3,8	161	3
2	Valve	10	3,8	62	3
2	Valve	10	3,8	92	3
2	Valve	10	3,8	77	3
2	Valve	10	3,8	33	3
2	Valve	10	3,8	47	3
2	Valve	10	3,8	71	3
2	Valve	10	3,8	49	3
2	Valve	10	3,8	57	3
2	Valve	10	3,8	57	3
2	Valve	10	3,8	80	3
3	Valve	15	3,2	1	3
3	Valve	15	3,2	8	3
3	Valve	15	3,2	115	3
3	Valve	15	3,2	96	3
3	Valve	15	3,2	72	3
3	Valve	15	3,2	59	3
3	Valve	15	3,2	90	3
3	Valve	15	3,2	84	3
3	Valve	15	3,2	84	3
3	Valve	15	3,2	50	3
3	Valve	15	3,2	27	3
3	Valve	15	3,2	85	3
3	Valve	15	3,2	100	3
3	Valve	15	3,2	101	3
3	Valve	15	3,2	98	3
3	Valve	15	3,2	72	3
3	Valve	15	3,2	97	3
3	Valve	15	3,2	46	3
3	Valve	15	3,2	60	3
3	Valve	15	3,2	66	3
3	Valve	15	3,2	92	3
3	Valve	15	3,2	104	3
3	Valve	15	3,2	76	3
3	Valve	15	3,2	118	3
3	Valve	15	3,2	111	3
3	Valve	15	3,2	76	3
3	Valve	15	3,2	72	3
3	Valve	15	3,2	82	3
3	Valve	15	3,2	93	3
3	Valve	15	3,2	80	3
3	Valve	15	3,2	31	3
3	Valve	15	3,2	33	3
3	Valve	15	3,2	108	3
3	Valve	15	3,2	55	3
3	Valve	15	3,2	83	3
3	Valve	15	3,2	65	3
3	Valve	15	3,2	114	3
3	Valve	15	3,2	67	3
3	Valve	15	3,2	51	3
3	Valve	15	3,2	69	3
3	Valve	15	3,2	23	3
3	Valve	15	3,2	90	3
3	Valve	15	3,2	91	3
3	Valve	15	3,2	121	3
3	Valve	15	3,2	21	3
3	Valve	15	3,2	133	3
3	Valve	15	3,2	79	3
3	Valve	15	3,2	31	3
3	Valve	15	3,2	83	3
3	Valve	15	3,2	60	3
3	Valve	15	3,2	120	3
3	Valve	15	3,2	95	3
3	Valve	15	3,2	65	3
3	Valve	15	3,2	86	3
3	Valve	15	3,2	96	3
3	Valve	15	3,2	64	3
3	Valve	15	3,2	63	3
3	Valve	15	3,2	42	3
3	Valve	15	3,2	91	3
3	Valve	15	3,2	42	3
3	Valve	15	3,2	50	3
3	Valve	15	3,2	72	3
3	Valve	15	3,2	101	3
3	Valve	15	3,2	103	3
3	Valve	15	3,2	53	3
3	Valve	15	3,2	118	3
3	Valve	15	3,2	80	3
3	Valve	15	3,2	59	3
3	Valve	15	3,2	66	3
3	Valve	15	3,2	48	3
3	Valve	15	3,2	100	3
3	Valve	15	3,2	109	3
3	Valve	15	3,2	85	3
3	Valve	15	3,2	51	3
3	Valve	15	3,2	78	3
3	Valve	15	3,2	108	3
3	Valve	15	3,2	94	3
3	Valve	15	3,2	66	3
3	Valve	15	3,2	17	3
3	Valve	15	3,2	33	3
3	Valve	15	3,2	51	3
3	Valve	15	3,2	51	3
3	Valve	15	3,2	57	3
3	Valve	15	3,2	177	3
3	Valve	15	3,2	68	3
3	Valve	15	3,2	77	3
3	Valve	15	3,2	59	3
3	Valve	15	3,2	75	3
3	Valve	15	3,2	50	3
3	Valve	15	3,2	71	3
3	Valve	15	3,2	67	3
3	Valve	15	3,2	145	3
3	Valve	15	3,2	77	3
3	Valve	15	3,2	62	3
3	Valve	15	3,2	99	3
3	Valve	15	3,2	78	3
3	Valve	15	3,2	81	3
3	Valve	15	3,2	83	3
3	Valve	15	3,2	45	3
3	Valve	15	3,2	55	3
3	Valve	15	3,2	66	3
3	Valve	15	3,2	120	3
3	Valve	15	3,2	132	3
3	Valve	15	3,2	126	3
3	Valve	15	3,2	74	3
3	Valve	15	3,2	91	3
3	Valve	15	3,2	115	3
3	Valve	15	3,2	52	3
3	Valve	15	3,2	82	3
3	Valve	15	3,2	93	3
3	Valve	15	3,2	96	3
3	Valve	15	3,2	84	3
3	Valve	15	3,2	75	3
3	Valve	15	3,2	95	3
3	Valve	15	3,2	92	3
3	Valve	15	3,2	82	3
3	Valve	15	3,2	90	3
3	Valve	15	3,2	88	3
3	Valve	15	3,2	57	3
3	Valve	15	3,2	87	3
3	Valve	15	3,2	68	3
3	Valve	15	3,2	1	3
4	Valve	10	5,5	89	6
4	Valve	10	5,5	95	6
4	Valve	10	5,5	103	6
4	Valve	10	5,5	79	6
4	Valve	10	5,5	76	6
4	Valve	10	5,5	86	6
4	Valve	10	5,5	41	6
4	Valve	10	5,5	81	6
4	Valve	10	5,5	84	6
4	Valve	10	5,5	79	6
4	Valve	10	5,5	121	6
4	Valve	10	5,5	17	6
4	Valve	10	5,5	84	6
4	Valve	10	5,5	76	6
4	Valve	10	5,5	92	6
4	Valve	10	5,5	50	6
4	Valve	10	5,5	40	6
4	Valve	10	5,5	88	6
4	Valve	10	5,5	122	6
4	Valve	10	5,5	149	6
4	Valve	10	5,5	112	6
4	Valve	10	5,5	92	6
4	Valve	10	5,5	115	6
4	Valve	10	5,5	81	6
4	Valve	10	5,5	87	6
4	Valve	10	5,5	117	6
4	Valve	10	5,5	87	6
4	Valve	10	5,5	84	6
4	Valve	10	5,5	124	6
4	Valve	10	5,5	23	6
4	Valve	10	5,5	60	6
4	Valve	10	5,5	132	6
4	Valve	10	5,5	103	6
4	Valve	10	5,5	86	6
4	Valve	10	5,5	81	6
4	Valve	10	5,5	85	6
4	Valve	10	5,5	111	6
4	Valve	10	5,5	129	6
4	Valve	10	5,5	127	6
4	Valve	10	5,5	110	6
4	Valve	10	5,5	85	6
4	Valve	10	5,5	71	6
4	Valve	10	5,5	119	6
4	Valve	10	5,5	138	6
4	Valve	10	5,5	215	6
4	Valve	10	5,5	181	6
4	Valve	10	5,5	84	6
4	Valve	10	5,5	102	6
4	Valve	10	5,5	65	6
4	Valve	10	5,5	88	6
4	Valve	10	5,5	89	6
4	Valve	10	5,5	126	6
4	Valve	10	5,5	92	6
4	Valve	10	5,5	118	6
4	Valve	10	5,5	127	6
4	Valve	10	5,5	83	6
4	Valve	10	5,5	51	6
4	Valve	10	5,5	37	6
4	Valve	10	5,5	70	6
4	Valve	10	5,5	29	6
4	Valve	10	5,5	36	6
4	Valve	10	5,5	62	6
4	Valve	10	5,5	107	6
4	Valve	10	5,5	119	6
4	Valve	10	5,5	63	6
4	Valve	10	5,5	47	6
4	Valve	10	5,5	65	6
4	Valve	10	5,5	7	6
4	Valve	10	5,5	27	6
4	Valve	10	5,5	24	6
4	Valve	10	5,5	53	6
4	Valve	10	5,5	45	6
4	Valve	10	5,5	27	6
4	Valve	10	5,5	78	6
4	Valve	10	5,5	90	6
4	Valve	10	5,5	59	6
4	Valve	10	5,5	44	6
4	Valve	10	5,5	78	6
4	Valve	10	5,5	73	6
4	Valve	10	5,5	74	6
4	Valve	10	5,5	83	6
4	Valve	10	5,5	50	6
4	Valve	10	5,5	57	6
4	Valve	10	5,5	54	6
4	Valve	10	5,5	35	6
4	Valve	10	5,5	24	6
4	Valve	10	5,5	85	6
4	Valve	10	5,5	106	6
4	Valve	10	5,5	104	6
4	Valve	10	5,5	114	6
4	Valve	10	5,5	124	6
4	Valve	10	5,5	80	6
4	Valve	10	5,5	61	6
4	Valve	10	5,5	89	6
4	Valve	10	5,5	61	6
4	Valve	10	5,5	61	6
4	Valve	10	5,5	50	6
4	Valve	10	5,5	41	6
4	Valve	10	5,5	61	6
4	Valve	10	5,5	61	6
4	Valve	10	5,5	120	6
4	Valve	10	5,5	154	6
4	Valve	10	5,5	123	6
4	Valve	10	5,5	77	6
4	Valve	10	5,5	60	6
4	Valve	10	5,5	44	6
4	Valve	10	5,5	85	6
4	Valve	10	5,5	92	6
4	Valve	10	5,5	130	6
4	Valve	10	5,5	115	6
4	Valve	10	5,5	40	6
4	Valve	10	5,5	34	6
4	Valve	10	5,5	79	6
4	Valve	10	5,5	99	6
4	Valve	10	5,5	118	6
4	Valve	10	5,5	79	6
4	Valve	10	5,5	61	6
4	Valve	10	5,5	64	6
4	Valve	10	5,5	96	6
4	Valve	10	5,5	79	6
4	Valve	10	5,5	85	6
4	Valve	10	5,5	60	6
4	Valve	10	5,5	67	6
4	Valve	10	5,5	89	6
5	Valve	15	7,5	112	6
5	Valve	15	7,5	101	6
5	Valve	15	7,5	124	6
5	Valve	15	7,5	129	6
5	Valve	15	7,5	65	6
5	Valve	15	7,5	81	6
5	Valve	15	7,5	96	6
5	Valve	15	7,5	109	6
5	Valve	15	7,5	144	6
5	Valve	15	7,5	163	6
5	Valve	15	7,5	88	6
5	Valve	15	7,5	81	6
5	Valve	15	7,5	43	6
5	Valve	15	7,5	75	6
5	Valve	15	7,5	87	6
5	Valve	15	7,5	100	6
5	Valve	15	7,5	136	6
5	Valve	15	7,5	87	6
5	Valve	15	7,5	78	6
5	Valve	15	7,5	92	6
5	Valve	15	7,5	110	6
5	Valve	15	7,5	110	6
5	Valve	15	7,5	100	6
5	Valve	15	7,5	89	6
5	Valve	15	7,5	75	6
5	Valve	15	7,5	63	6
5	Valve	15	7,5	73	6
5	Valve	15	7,5	82	6
5	Valve	15	7,5	179	6
5	Valve	15	7,5	96	6
5	Valve	15	7,5	71	6
5	Valve	15	7,5	30	6
5	Valve	15	7,5	46	6
5	Valve	15	7,5	58	6
5	Valve	15	7,5	128	6
5	Valve	15	7,5	112	6
5	Valve	15	7,5	118	6
5	Valve	15	7,5	74	6
5	Valve	15	7,5	96	6
5	Valve	15	7,5	134	6
5	Valve	15	7,5	134	6
5	Valve	15	7,5	44	6
5	Valve	15	7,5	78	6
5	Valve	15	7,5	82	6
5	Valve	15	7,5	83	6
5	Valve	15	7,5	54	6
5	Valve	15	7,5	96	6
5	Valve	15	7,5	90	6
5	Valve	15	7,5	73	6
5	Valve	15	7,5	81	6
5	Valve	15	7,5	122	6
5	Valve	15	7,5	62	6
5	Valve	15	7,5	42	6
5	Valve	15	7,5	66	6
5	Valve	15	7,5	81	6
5	Valve	15	7,5	111	6
5	Valve	15	7,5	112	6
5	Valve	15	7,5	82	6
5	Valve	15	7,5	98	6
5	Valve	15	7,5	98	6
5	Valve	15	7,5	66	6
5	Valve	15	7,5	105	6
5	Valve	15	7,5	80	6
5	Valve	15	7,5	74	6
5	Valve	15	7,5	94	6
5	Valve	15	7,5	96	6
5	Valve	15	7,5	86	6
5	Valve	15	7,5	62	6
5	Valve	15	7,5	69	6
5	Valve	15	7,5	46	6
5	Valve	15	7,5	64	6
5	Valve	15	7,5	121	6
5	Valve	15	7,5	97	6
5	Valve	15	7,5	78	6
5	Valve	15	7,5	100	6
5	Valve	15	7,5	23	6
5	Valve	15	7,5	51	6
5	Valve	15	7,5	66	6
5	Valve	15	7,5	70	6
5	Valve	15	7,5	128	6
5	Valve	15	7,5	100	6
5	Valve	15	7,5	71	6
5	Valve	15	7,5	79	6
5	Valve	15	7,5	82	6
5	Valve	15	7,5	73	6
5	Valve	15	7,5	99	6
5	Valve	15	7,5	95	6
5	Valve	15	7,5	78	6
5	Valve	15	7,5	110	6
5	Valve	15	7,5	108	6
5	Valve	15	7,5	147	6
5	Valve	15	7,5	97	6
5	Valve	15	7,5	104	6
5	Valve	15	7,5	78	6
5	Valve	15	7,5	82	6
5	Valve	15	7,5	75	6
5	Valve	15	7,5	58	6
5	Valve	15	7,5	88	6
5	Valve	15	7,5	47	6
5	Valve	15	7,5	106	6
5	Valve	15	7,5	89	6
5	Valve	15	7,5	100	6
5	Valve	15	7,5	122	6
5	Valve	15	7,5	116	6
5	Valve	15	7,5	117	6
5	Valve	15	7,5	92	6
5	Valve	15	7,5	71	6
5	Valve	15	7,5	97	6
5	Valve	15	7,5	101	6
5	Valve	15	7,5	93	6
5	Valve	15	7,5	116	6
5	Valve	15	7,5	62	6
5	Valve	15	7,5	87	6
5	Valve	15	7,5	84	6
5	Valve	15	7,5	91	6
5	Valve	15	7,5	109	6
5	Valve	15	7,5	46	6
5	Valve	15	7,5	118	6
5	Valve	15	7,5	159	6
5	Valve	15	7,5	83	6
5	Valve	15	7,5	86	6
6	Valve	10	32	127	30
6	Valve	10	32	393	30
6	Valve	10	32	312	30
6	Valve	10	32	201	30
6	Valve	10	32	316	30
6	Valve	10	32	353	30
6	Valve	10	32	219	30
6	Valve	10	32	272	30
6	Valve	10	32	269	30
6	Valve	10	32	317	30
6	Valve	10	32	324	30
6	Valve	10	32	210	30
6	Valve	10	32	118	30
6	Valve	10	32	80	30
6	Valve	10	32	219	30
6	Valve	10	32	187	30
6	Valve	10	32	220	30
6	Valve	10	32	293	30
6	Valve	10	32	278	30
6	Valve	10	32	353	30
6	Valve	10	32	528	30
6	Valve	10	32	381	30
6	Valve	10	32	356	30
6	Valve	10	32	332	30
6	Valve	10	32	328	30
6	Valve	10	32	290	30
6	Valve	10	32	389	30
6	Valve	10	32	306	30
6	Valve	10	32	257	30
6	Valve	10	32	317	30
6	Valve	10	32	293	30
6	Valve	10	32	429	30
6	Valve	10	32	281	30
6	Valve	10	32	235	30
6	Valve	10	32	173	30
6	Valve	10	32	115	30
6	Valve	10	32	185	30
6	Valve	10	32	269	30
6	Valve	10	32	321	30
6	Valve	10	32	289	30
6	Valve	10	32	337	30
6	Valve	10	32	211	30
6	Valve	10	32	186	30
6	Valve	10	32	326	30
6	Valve	10	32	399	30
6	Valve	10	32	193	30
6	Valve	10	32	304	30
6	Valve	10	32	141	30
6	Valve	10	32	25	30
6	Valve	10	32	235	30
6	Valve	10	32	310	30
6	Valve	10	32	282	30
6	Valve	10	32	234	30
6	Valve	10	32	213	30
6	Valve	10	32	280	30
6	Valve	10	32	445	30
6	Valve	10	32	240	30
6	Valve	10	32	265	30
6	Valve	10	32	164	30
6	Valve	10	32	341	30
6	Valve	10	32	323	30
6	Valve	10	32	224	30
6	Valve	10	32	319	30
6	Valve	10	32	373	30
6	Valve	10	32	226	30
6	Valve	10	32	167	30
6	Valve	10	32	172	30
6	Valve	10	32	160	30
6	Valve	10	32	180	30
6	Valve	10	32	226	30
6	Valve	10	32	268	30
6	Valve	10	32	381	30
6	Valve	10	32	255	30
6	Valve	10	32	225	30
6	Valve	10	32	249	30
6	Valve	10	32	224	30
6	Valve	10	32	232	30
6	Valve	10	32	157	30
6	Valve	10	32	439	30
6	Valve	10	32	794	30
6	Valve	10	32	953	30
6	Valve	10	32	254	30
6	Valve	10	32	266	30
6	Valve	10	32	354	30
6	Valve	10	32	355	30
6	Valve	10	32	273	30
6	Valve	10	32	160	30
6	Valve	10	32	123	30
6	Valve	10	32	145	30
6	Valve	10	32	138	30
6	Valve	10	32	218	30
6	Valve	10	32	281	30
6	Valve	10	32	295	30
6	Valve	10	32	201	30
6	Valve	10	32	288	30
6	Valve	10	32	308	30
6	Valve	10	32	263	30
6	Valve	10	32	150	30
6	Valve	10	32	150	30
6	Valve	10	32	583	30
6	Valve	10	32	421	30
6	Valve	10	32	264	30
6	Valve	10	32	205	30
6	Valve	10	32	269	30
6	Valve	10	32	318	30
6	Valve	10	32	300	30
6	Valve	10	32	203	30
6	Valve	10	32	265	30
6	Valve	10	32	361	30
6	Valve	10	32	171	30
6	Valve	10	32	8	30
6	Valve	10	32	11	30
6	Valve	10	32	8	30
6	Valve	10	32	6	30
6	Valve	10	32	18	30
6	Valve	10	32	100	30
6	Valve	10	32	115	30
6	Valve	10	32	87	30
6	Valve	10	32	328	30
6	Valve	10	32	144	30
6	Valve	10	32	128	30
6	Valve	10	32	151	30
6	Valve	10	32	156	30
6	Valve	10	32	219	30
6	Valve	10	32	275	30
6	Valve	10	32	347	30
6	Valve	10	32	758	30
7	Valve	15	33	296	30
7	Valve	15	33	201	30
7	Valve	15	33	145	30
7	Valve	15	33	226	30
7	Valve	15	33	309	30
7	Valve	15	33	267	30
7	Valve	15	33	273	30
7	Valve	15	33	355	30
7	Valve	15	33	313	30
7	Valve	15	33	176	30
7	Valve	15	33	282	30
7	Valve	15	33	339	30
7	Valve	15	33	357	30
7	Valve	15	33	320	30
7	Valve	15	33	646	30
7	Valve	15	33	283	30
7	Valve	15	33	303	30
7	Valve	15	33	219	30
7	Valve	15	33	163	30
7	Valve	15	33	237	30
7	Valve	15	33	227	30
7	Valve	15	33	174	30
7	Valve	15	33	119	30
7	Valve	15	33	297	30
7	Valve	15	33	333	30
7	Valve	15	33	183	30
7	Valve	15	33	170	30
7	Valve	15	33	316	30
7	Valve	15	33	392	30
7	Valve	15	33	271	30
7	Valve	15	33	400	30
7	Valve	15	33	483	30
7	Valve	15	33	442	30
7	Valve	15	33	478	30
7	Valve	15	33	341	30
7	Valve	15	33	267	30
7	Valve	15	33	237	30
7	Valve	15	33	389	30
7	Valve	15	33	147	30
7	Valve	15	33	168	30
7	Valve	15	33	107	30
7	Valve	15	33	279	30
7	Valve	15	33	200	30
7	Valve	15	33	277	30
7	Valve	15	33	138	30
7	Valve	15	33	178	30
7	Valve	15	33	185	30
7	Valve	15	33	112	30
7	Valve	15	33	229	30
7	Valve	15	33	205	30
7	Valve	15	33	259	30
7	Valve	15	33	248	30
7	Valve	15	33	299	30
7	Valve	15	33	181	30
7	Valve	15	33	257	30
7	Valve	15	33	287	30
7	Valve	15	33	209	30
7	Valve	15	33	276	30
7	Valve	15	33	244	30
7	Valve	15	33	198	30
7	Valve	15	33	144	30
7	Valve	15	33	308	30
7	Valve	15	33	179	30
7	Valve	15	33	195	30
7	Valve	15	33	287	30
7	Valve	15	33	273	30
7	Valve	15	33	146	30
7	Valve	15	33	236	30
7	Valve	15	33	190	30
7	Valve	15	33	133	30
7	Valve	15	33	135	30
7	Valve	15	33	167	30
7	Valve	15	33	145	30
7	Valve	15	33	326	30
7	Valve	15	33	317	30
7	Valve	15	33	224	30
7	Valve	15	33	253	30
7	Valve	15	33	214	30
7	Valve	15	33	232	30
7	Valve	15	33	186	30
7	Valve	15	33	372	30
7	Valve	15	33	346	30
7	Valve	15	33	406	30
7	Valve	15	33	393	30
7	Valve	15	33	270	30
7	Valve	15	33	176	30
7	Valve	15	33	176	30
7	Valve	15	33	299	30
7	Valve	15	33	354	30
7	Valve	15	33	293	30
7	Valve	15	33	319	30
7	Valve	15	33	208	30
7	Valve	15	33	235	30
7	Valve	15	33	208	30
7	Valve	15	33	218	30
7	Valve	15	33	163	30
7	Valve	15	33	111	30
7	Valve	15	33	162	30
7	Valve	15	33	115	30
7	Valve	15	33	129	30
7	Valve	15	33	124	30
7	Valve	15	33	167	30
7	Valve	15	33	173	30
7	Valve	15	33	127	30
7	Valve	15	33	120	30
7	Valve	15	33	221	30
7	Valve	15	33	209	30
7	Valve	15	33	111	30
7	Valve	15	33	86	30
7	Valve	15	33	117	30
7	Valve	15	33	125	30
7	Valve	15	33	150	30
7	Valve	15	33	219	30
7	Valve	15	33	273	30
7	Valve	15	33	297	30
7	Valve	15	33	324	30
7	Valve	15	33	232	30
7	Valve	15	33	156	30
7	Valve	15	33	222	30
7	Valve	15	33	259	30
7	Valve	15	33	339	30
7	Valve	15	33	220	30
7	Valve	15	33	90	30
8	Valve	10	55	488	60
8	Valve	10	55	388	60
8	Valve	10	55	461	60
8	Valve	10	55	327	60
8	Valve	10	55	229	60
8	Valve	10	55	272	60
8	Valve	10	55	128	60
8	Valve	10	55	131	60
8	Valve	10	55	238	60
8	Valve	10	55	233	60
8	Valve	10	55	425	60
8	Valve	10	55	598	60
8	Valve	10	55	282	60
8	Valve	10	55	167	60
8	Valve	10	55	136	60
8	Valve	10	55	124	60
8	Valve	10	55	279	60
8	Valve	10	55	338	60
8	Valve	10	55	414	60
8	Valve	10	55	63	60
8	Valve	10	55	56	60
8	Valve	10	55	78	60
8	Valve	10	55	342	60
8	Valve	10	55	393	60
8	Valve	10	55	361	60
8	Valve	10	55	500	60
8	Valve	10	55	276	60
8	Valve	10	55	66	60
8	Valve	10	55	16	60
8	Valve	10	55	43	60
8	Valve	10	55	3	60
8	Valve	10	55	175	60
8	Valve	10	55	195	60
8	Valve	10	55	566	60
8	Valve	10	55	558	60
8	Valve	10	55	508	60
8	Valve	10	55	721	60
8	Valve	10	55	243	60
8	Valve	10	55	274	60
8	Valve	10	55	71	60
8	Valve	10	55	167	60
8	Valve	10	55	153	60
8	Valve	10	55	187	60
8	Valve	10	55	387	60
8	Valve	10	55	256	60
8	Valve	10	55	173	60
8	Valve	10	55	468	60
8	Valve	10	55	472	60
8	Valve	10	55	218	60
8	Valve	10	55	360	60
8	Valve	10	55	275	60
8	Valve	10	55	188	60
8	Valve	10	55	233	60
8	Valve	10	55	331	60
8	Valve	10	55	121	60
8	Valve	10	55	136	60
8	Valve	10	55	315	60
8	Valve	10	55	370	60
8	Valve	10	55	402	60
8	Valve	10	55	178	60
8	Valve	10	55	313	60
8	Valve	10	55	297	60
8	Valve	10	55	369	60
8	Valve	10	55	444	60
